endTime,artistName,trackName,msPlayed,timePlayed,tipo
2020-07-25 02:34:00,Gilberto Gil,Copo Vazio,193203,0 days 00:03:13.203000,música
2020-07-25 02:35:00,Gabriel O Pensador,Aglomeração a 2,29439,0 days 00:00:29.439000,música
2020-07-25 02:38:00,070 Shake,Guilty Conscience - Tame Impala Remix,214987,0 days 00:03:34.987000,música
2020-07-25 02:41:00,Dead Fish,Michel Oghata (2010),180820,0 days 00:03:00.820000,música
2020-07-25 02:42:00,Alex Isley,Good & Plenty,15050,0 days 00:00:15.050000,música
2020-07-25 02:42:00,DJ Khaled,POPSTAR (feat. Drake),21113,0 days 00:00:21.113000,música
2020-07-25 02:46:00,Alex Isley,Gone,228750,0 days 00:03:48.750000,música
2020-07-25 02:47:00,Alex Isley,Good & Plenty,38880,0 days 00:00:38.880000,música
2020-07-25 02:51:00,The Internet,Come Together,220587,0 days 00:03:40.587000,música
2020-07-25 02:54:00,The Internet,Roll (Burbank Funk),191027,0 days 00:03:11.027000,música
2020-07-25 03:00:00,The Internet,Come Over,321853,0 days 00:05:21.853000,música
2020-07-25 03:03:00,The Internet,La Di Da,207013,0 days 00:03:27.013000,música
2020-07-25 03:07:00,The Internet,Stay the Night,261640,0 days 00:04:21.640000,música
2020-07-25 03:11:00,The Internet,Bravo,206347,0 days 00:03:26.347000,música
2020-07-25 03:15:00,The Internet,Mood,198107,0 days 00:03:18.107000,música
2020-07-25 03:21:00,The Internet,Next Time / Humble Pie,340800,0 days 00:05:40.800000,música
2020-07-25 03:27:00,The Internet,It Gets Better (With Time),326533,0 days 00:05:26.533000,música
2020-07-25 03:31:00,The Internet,Look What U Started,270787,0 days 00:04:30.787000,música
2020-07-25 03:36:00,The Internet,Wanna Be,267400,0 days 00:04:27.400000,música
2020-07-25 03:40:00,The Internet,Beat Goes On,256347,0 days 00:04:16.347000,música
2020-07-25 03:43:00,The Internet,Hold On,196168,0 days 00:03:16.168000,música
2020-07-26 15:13:00,The Internet,Girl (feat. KAYTRANADA) - Radio Edit,466,0 days 00:00:00.466000,música
2020-07-26 15:17:00,The Internet,Girl (feat. KAYTRANADA) - Radio Edit,235466,0 days 00:03:55.466000,música
2020-07-26 15:20:00,The Internet,Special Affair,176186,0 days 00:02:56.186000,música
2020-07-26 15:24:00,Blood Orange,Hope,239767,0 days 00:03:59.767000,música
2020-07-26 15:28:00,Choker,Juno,231680,0 days 00:03:51.680000,música
2020-07-26 15:33:00,Hiatus Kaiyote,Nakamarra (feat. Q-Tip),275320,0 days 00:04:35.320000,música
2020-07-26 15:38:00,The Internet,"Partners in Crime, Pt. 2",325400,0 days 00:05:25.400000,música
2020-07-26 15:41:00,GoldLink,Herside Story,183760,0 days 00:03:03.760000,música
2020-07-26 15:45:00,Solange,Dreams,148253,0 days 00:02:28.253000,música
2020-07-26 15:45:00,Noname,Song 33,4554,0 days 00:00:04.554000,música
2020-07-26 15:47:00,Solange,Rise,101813,0 days 00:01:41.813000,música
2020-07-26 15:50:00,Solange,Weary,194253,0 days 00:03:14.253000,música
2020-07-26 15:51:00,Solange,Interlude: The Glory is in You,17773,0 days 00:00:17.773000,música
2020-07-26 15:55:00,Solange,Interlude: Dad Was Mad,15821,0 days 00:00:15.821000,música
2020-07-26 15:55:00,Solange,Cranes in the Sky,250973,0 days 00:04:10.973000,música
2020-07-26 15:59:00,Jorge Ben Jor,Criola,210986,0 days 00:03:30.986000,música
2020-07-26 16:02:00,Jorge Ben Jor,Domingas,211133,0 days 00:03:31.133000,música
2020-07-26 16:06:00,Jorge Ben Jor,Cadê Tereza,203040,0 days 00:03:23.040000,música
2020-07-26 16:09:00,Jorge Ben Jor,Barbarella,194533,0 days 00:03:14.533000,música
2020-07-26 16:13:00,Jorge Ben Jor,País Tropical,250666,0 days 00:04:10.666000,música
2020-07-26 16:16:00,Jorge Ben Jor,Take It Easy My Brother Charles,155666,0 days 00:02:35.666000,música
2020-07-26 16:23:00,Jorge Ben Jor,Descobri Que Eu Sou Um Anjo,122772,0 days 00:02:02.772000,música
2020-07-26 16:36:00,ANTIVÍRUS,Antivírus 10 - Um papo sobre a #brequedosapps,734796,0 days 00:12:14.796000,podcast
2020-07-26 17:16:00,Meu Time de Botão,Botão #127 O PSG de Raí e de Nenê,246640,0 days 00:04:06.640000,podcast
2020-07-26 19:15:00,Prancheta do PVC - Paulo Vinícius Coelho,Palmeiras 127 x 127 Corinthians,2853,0 days 00:00:02.853000,podcast
2020-07-26 20:17:00,Meu Time de Botão,Meu Time de Botão #205 Brasil 1969-70: A Caminhada até o Tri,1304040,0 days 00:21:44.040000,podcast
2020-07-26 23:09:00,Meu Time de Botão,Meu Time de Botão #205 Brasil 1969-70: A Caminhada até o Tri,31751,0 days 00:00:31.751000,podcast
2020-07-26 23:32:00,Podcast Tecnopolítica,"Tecnopolítica #52: Pandemia, biopolítica e tecnologia",1312228,0 days 00:21:52.228000,podcast
2020-07-26 23:36:00,The Internet,Girl (feat. KAYTRANADA) - Radio Edit,235466,0 days 00:03:55.466000,música
2020-07-27 00:22:00,Infiltrados No Cast,Os Confederados que vieram aproveitar da escravidão Brasileira - Caçadores de Supremacistas,742240,0 days 00:12:22.240000,podcast
2020-07-27 00:40:00,The Internet,Penthouse Cloud,2740,0 days 00:00:02.740000,música
2020-07-27 00:40:00,Infiltrados No Cast,Os Confederados que vieram aproveitar da escravidão Brasileira - Caçadores de Supremacistas,905838,0 days 00:15:05.838000,podcast
2020-07-27 00:54:00,Não Ouvo Podcasts,"Se Eu Fosse Você #118 - Ou eu, ou a MACONHA!",839568,0 days 00:13:59.568000,podcast
2020-07-27 00:54:00,Não Ouvo Podcasts,"Se Eu Fosse Você #118 - Ou eu, ou a MACONHA!",5042,0 days 00:00:05.042000,podcast
2020-07-27 00:54:00,Quem Somos Nós?,Episode 327: Crises e Transformações da Humanidade com Néri Barros de Almeida (Idade Média),2858,0 days 00:00:02.858000,podcast
2020-07-27 00:54:00,Podcast Tecnopolítica,Tecnopolítica #49: Tecnologias da desinformação e o populismo digital,4243,0 days 00:00:04.243000,podcast
2020-07-27 01:24:00,Quem Somos Nós?,Episode 327: Crises e Transformações da Humanidade com Néri Barros de Almeida (Idade Média),1161000,0 days 00:19:21,podcast
2020-07-27 01:44:00,The Internet,Girl (feat. KAYTRANADA) - Radio Edit,30072,0 days 00:00:30.072000,música
2020-07-27 02:22:00,Quem Somos Nós?,Episode 327: Crises e Transformações da Humanidade com Néri Barros de Almeida (Idade Média),1979934,0 days 00:32:59.934000,podcast
2020-07-27 02:54:00,MEMOH,#016 | O Homem Confinado,714819,0 days 00:11:54.819000,podcast
2020-07-27 14:28:00,MEMOH,#016 | O Homem Confinado,145324,0 days 00:02:25.324000,podcast
2020-07-27 14:33:00,Prancheta do PVC - Paulo Vinícius Coelho,"'Era natural que o São Paulo fosse jogar para vencer', diz PVC",270445,0 days 00:04:30.445000,podcast
2020-07-27 14:50:00,THShow,"Larika's s02e02 - Arroz, Feijão e Café Preto",1001325,0 days 00:16:41.325000,podcast
2020-07-27 15:16:00,Papricast,Papricast 299 /// RIP Joel Schumacher,832574,0 days 00:13:52.574000,podcast
2020-07-27 16:06:00,Papricast,Papricast 299 /// RIP Joel Schumacher,5747,0 days 00:00:05.747000,podcast
2020-07-27 16:07:00,Papricast,Papricast 299 /// RIP Joel Schumacher,67400,0 days 00:01:07.400000,podcast
2020-07-27 16:39:00,Dibradoras,Desigualdade de gênero no esporte,1889702,0 days 00:31:29.702000,podcast
2020-07-27 22:36:00,Verifica. O podcast da Lupa.,T2-EP 015 - Fique por dentro das quatro vacinas mais adiantadas,1409760,0 days 00:23:29.760000,podcast
2020-07-27 22:36:00,Noname,Song 32,17710,0 days 00:00:17.710000,música
2020-07-27 22:39:00,Planet Hemp,Adoled / The Ocean,185026,0 days 00:03:05.026000,música
2020-07-27 22:41:00,Planet Hemp,Seus Amigos,100800,0 days 00:01:40.800000,música
2020-07-27 23:33:00,Planet Hemp,Paga Pau,53853,0 days 00:00:53.853000,música
2020-07-27 23:48:00,Ari Lennox,Chicago Boy,356095,0 days 00:05:56.095000,música
2020-07-28 00:44:00,Leven Kali,Do U Wrong (feat. Syd),24970,0 days 00:00:24.970000,música
2020-07-28 00:58:00,Verifica. O podcast da Lupa.,T2-EP 015 - Fique por dentro das quatro vacinas mais adiantadas,820694,0 days 00:13:40.694000,podcast
2020-07-28 01:12:00,CAFÉ COM BOULOS,São Paulo socialista?,858551,0 days 00:14:18.551000,podcast
2020-07-28 01:17:00,Lado Black,Black Drops #3 • Irmandade da Boa Morte,289051,0 days 00:04:49.051000,podcast
2020-07-28 06:28:00,Lado Black,Black Drops #3 • Irmandade da Boa Morte,913302,0 days 00:15:13.302000,podcast
2020-07-28 09:49:00,Dibradoras,Desigualdade de gênero no esporte,628415,0 days 00:10:28.415000,podcast
2020-07-28 11:57:00,Meu Nome é Correria,#01 - Meu Nome é Negra Li,305320,0 days 00:05:05.320000,podcast
2020-07-28 14:44:00,Meu Nome é Correria,#01 - Meu Nome é Negra Li,1971624,0 days 00:32:51.624000,podcast
2020-07-28 16:33:00,Benzina,"#03 | Conexão Benzina | Supremacia branca, herói sociopata e funerais com maconha ",2620649,0 days 00:43:40.649000,podcast
2020-07-28 17:07:00,MEMOH,#016 | O Homem Confinado,888787,0 days 00:14:48.787000,podcast
2020-07-29 01:43:00,MEMOH,#016 | O Homem Confinado,1688524,0 days 00:28:08.524000,podcast
2020-07-29 16:15:00,MEMOH,#016 | O Homem Confinado,308769,0 days 00:05:08.769000,podcast
2020-07-29 16:39:00,MEMOH,#016 | O Homem Confinado,8330,0 days 00:00:08.330000,podcast
2020-07-29 16:39:00,Durma com essa,Vagas fechadas e desalento: um retrato do emprego na pandemia | 28.jul.20,701,0 days 00:00:00.701000,podcast
2020-07-29 16:39:00,Café da Manhã,Quem deve moderar as redes sociais?,1395154,0 days 00:23:15.154000,podcast
2020-07-29 16:39:00,Prancheta do PVC - Paulo Vinícius Coelho,A admiração de Zico por Rodrigo Rodrigues,0,0 days 00:00:00,podcast
2020-07-29 16:42:00,Prancheta do PVC - Paulo Vinícius Coelho,"Rodrigo Rodrigues, um grande comunicador com várias facetas",161071,0 days 00:02:41.071000,podcast
2020-07-29 16:44:00,Prancheta do PVC - Paulo Vinícius Coelho,A admiração de Zico por Rodrigo Rodrigues,120948,0 days 00:02:00.948000,podcast
2020-07-29 17:24:00,Meu Time de Botão,Botão #127 O PSG de Raí e de Nenê,1315240,0 days 00:21:55.240000,podcast
2020-07-30 00:39:00,Durma com essa,Como a Rússia aparece na corrida pela vacina para covid-19 | 29.jul.20,790511,0 days 00:13:10.511000,podcast
2020-07-30 01:18:00,Roda Viva ,Emicida | 27/07/2020,2225128,0 days 00:37:05.128000,podcast
2020-07-30 16:16:00,Medo e Delírio em Brasília,"Dia 574 | 1,9 milhão de brasileiros fora da extrema pobreza | 28/07/20",0,0 days 00:00:00,podcast
2020-07-30 16:16:00,Medo e Delírio em Brasília,"Dia 574 | 1,9 milhão de brasileiros fora da extrema pobreza | 28/07/20",7901,0 days 00:00:07.901000,podcast
2020-07-30 16:16:00,Childish Gambino,Poke,216093,0 days 00:03:36.093000,música
2020-07-30 16:19:00,Frank Ocean,Pink + White,184516,0 days 00:03:04.516000,música
2020-07-30 16:22:00,Berhana,Brooklyn Drugs,185093,0 days 00:03:05.093000,música
2020-07-30 16:27:00,KAYTRANADA,VIVID DREAMS,276760,0 days 00:04:36.760000,música
2020-07-30 16:30:00,Matt Martians,Diamond in da Ruff,224181,0 days 00:03:44.181000,música
2020-07-30 16:34:00,Towkio,Morning View,196946,0 days 00:03:16.946000,música
2020-07-30 16:37:00,Stwo,Haunted,207835,0 days 00:03:27.835000,música
2020-07-30 16:40:00,PJ Morton,Go Thru Your Phone (Remix),150122,0 days 00:02:30.122000,música
2020-07-30 17:37:00,Daft Punk,Lose Yourself to Dance (feat. Pharrell Williams),353893,0 days 00:05:53.893000,música
2020-07-30 17:40:00,Ari Lennox,Night Drive,150133,0 days 00:02:30.133000,música
2020-07-30 17:44:00,Fabriccio,Orfeu,230181,0 days 00:03:50.181000,música
2020-07-30 17:48:00,Mano Brown,"Dance, Dance, Dance",267146,0 days 00:04:27.146000,música
2020-07-30 17:53:00,Noname,"Shadow Man (feat. Phoelix, Smino & Saba)",311000,0 days 00:05:11,música
2020-07-30 17:57:00,Childish Gambino,3005,234215,0 days 00:03:54.215000,música
2020-07-30 18:01:00,Childish Gambino,Sober,252026,0 days 00:04:12.026000,música
2020-07-30 18:06:00,Erykah Badu,Window Seat,289720,0 days 00:04:49.720000,música
2020-07-30 18:11:00,Baco Exu do Blues,Te Amo Disgraça,290400,0 days 00:04:50.400000,música
2020-07-30 18:14:00,Lil Yachty,Gucci Flip Flops (feat. Lil Yachty),151850,0 days 00:02:31.850000,música
2020-07-30 18:14:00,Degiheugi,Une Nuit Avec Elle,13449,0 days 00:00:13.449000,música
2020-07-30 18:20:00,Drake,Jungle,320400,0 days 00:05:20.400000,música
2020-07-30 18:24:00,The Carters,SUMMER,285200,0 days 00:04:45.200000,música
2020-07-30 18:38:00,BROCKHAMPTON,FACE,134080,0 days 00:02:14.080000,música
2020-07-30 19:15:00,BROCKHAMPTON,FACE,125279,0 days 00:02:05.279000,música
2020-07-30 19:18:00,Frank Ocean,Thinkin Bout You,200746,0 days 00:03:20.746000,música
2020-07-30 19:20:00,Kanye West,I Love It (& Lil Pump),127946,0 days 00:02:07.946000,música
2020-07-30 19:24:00,Durand Jones & The Indications,Smile,229403,0 days 00:03:49.403000,música
2020-07-30 19:26:00,Steve Lacy,Haterlovin,116704,0 days 00:01:56.704000,música
2020-07-30 19:31:00,Dj Will,Espirito Albatroz,288981,0 days 00:04:48.981000,música
2020-07-30 19:34:00,Doja Cat,So High,201573,0 days 00:03:21.573000,música
2020-07-30 19:37:00,Jorja Smith,Lifeboats (Freestyle),172490,0 days 00:02:52.490000,música
2020-07-30 19:40:00,GoldLink,Rough Soul (feat. April George),181025,0 days 00:03:01.025000,música
2020-07-30 19:45:00,Childish Gambino,Redbone,326933,0 days 00:05:26.933000,música
2020-07-30 19:49:00,Trayce Chapman,The Flux,198501,0 days 00:03:18.501000,música
2020-07-30 19:53:00,Durand Jones & The Indications,Is It Any Wonder?,276600,0 days 00:04:36.600000,música
2020-07-30 19:57:00,KAYTRANADA,YOU'RE THE ONE,227706,0 days 00:03:47.706000,música
2020-07-30 20:01:00,SZA,Garden (Say It Like Dat),208400,0 days 00:03:28.400000,música
2020-07-30 20:03:00,The Avalanches,Because I’m Me,166845,0 days 00:02:46.845000,música
2020-07-30 21:54:00,The Avalanches,Since I Left You,261000,0 days 00:04:21,música
2020-07-30 21:56:00,The Avalanches,Stay Another Season,139946,0 days 00:02:19.946000,música
2020-07-30 22:00:00,The Avalanches,Radio,261960,0 days 00:04:21.960000,música
2020-07-30 22:04:00,The Avalanches,Two Hearts In 3/4 Time,199203,0 days 00:03:19.203000,música
2020-07-31 01:01:00,Roda Viva ,Emicida | 27/07/2020,1619238,0 days 00:26:59.238000,podcast
2020-07-31 01:26:00,Roda Viva ,Emicida | 27/07/2020,369673,0 days 00:06:09.673000,podcast
2020-07-31 10:12:00,Roda Viva ,Emicida | 27/07/2020,626760,0 days 00:10:26.760000,podcast
2020-07-31 11:59:00,Pato Fu,Simplicidade,203813,0 days 00:03:23.813000,música
2020-07-31 12:02:00,Pato Fu,Simplicidade,203813,0 days 00:03:23.813000,música
2020-07-31 12:04:00,Los Hermanos,O Vento,74006,0 days 00:01:14.006000,música
2020-07-31 12:23:00,Roda Viva ,Emicida | 27/07/2020,1155446,0 days 00:19:15.446000,podcast
2020-07-31 12:55:00,Não Ouvo Podcasts,Bicuda #112 - DJ de Torcida,1870053,0 days 00:31:10.053000,podcast
2020-07-31 14:32:00,SpinCast,#24 - Painel com Thomas Conti e Pedro Hallal,3173086,0 days 00:52:53.086000,podcast
2020-07-31 14:56:00,Não Ouvo Podcasts,Bicuda #112 - DJ de Torcida,0,0 days 00:00:00,podcast
2020-07-31 14:57:00,Não Ouvo Podcasts,Bicuda #112 - DJ de Torcida,104911,0 days 00:01:44.911000,podcast
2020-07-31 15:43:00,Não Ouvo Podcasts,Bicuda #112 - DJ de Torcida,274002,0 days 00:04:34.002000,podcast
2020-07-31 16:38:00,Trivela,Trivela #288,2624160,0 days 00:43:44.160000,podcast
2020-08-01 00:08:00,Big Up,África,14590,0 days 00:00:14.590000,música
2020-08-01 00:41:00,Frank Ocean,Biking,36450,0 days 00:00:36.450000,música
2020-08-01 00:47:00,Frank Ocean,Seigfried,334570,0 days 00:05:34.570000,música
2020-08-01 01:12:00,Medo e Delírio em Brasília,Dia 575 | “A Constituição é antifascista” | 29/07/20,1527687,0 days 00:25:27.687000,podcast
2020-08-01 01:18:00,Frank Ocean,Nikes,314075,0 days 00:05:14.075000,música
2020-08-01 01:22:00,The Weeknd,Snowchild,247186,0 days 00:04:07.186000,música
2020-08-01 01:25:00,Steve Lacy,Dark Red,173104,0 days 00:02:53.104000,música
2020-08-01 01:28:00,Frank Ocean,Moon River,188323,0 days 00:03:08.323000,música
2020-08-01 01:33:00,Frank Ocean,Nights,307151,0 days 00:05:07.151000,música
2020-08-01 01:38:00,BROCKHAMPTON,BLEACH,273151,0 days 00:04:33.151000,música
2020-08-01 01:40:00,"Tyler, The Creator",BEST INTEREST,127921,0 days 00:02:07.921000,música
2020-08-01 01:44:00,UMI,Remember Me,199226,0 days 00:03:19.226000,música
2020-08-01 01:47:00,Aminé,Heebiejeebies - Bonus,220160,0 days 00:03:40.160000,música
2020-08-01 01:52:00,SZA,Love Galore (feat. Travis Scott),275080,0 days 00:04:35.080000,música
2020-08-01 01:53:00,Frank Ocean,Super Rich Kids,80533,0 days 00:01:20.533000,música
2020-08-01 01:58:00,SZA,Love Galore (feat. Travis Scott),230118,0 days 00:03:50.118000,música
2020-08-01 02:00:00,Dead Fish,Roubando Comida,115336,0 days 00:01:55.336000,música
2020-08-01 02:03:00,Rage Against The Machine,Testify,153675,0 days 00:02:33.675000,música
2020-08-01 02:03:00,Rage Against The Machine,Sleep Now In the Fire,1796,0 days 00:00:01.796000,música
2020-08-01 02:03:00,Dead Fish,Roubando Comida,6190,0 days 00:00:06.190000,música
2020-08-01 02:06:00,Rage Against The Machine,Testify,210133,0 days 00:03:30.133000,música
2020-08-01 02:10:00,Rage Against The Machine,Sleep Now In the Fire,205600,0 days 00:03:25.600000,música
2020-08-01 02:10:00,Rage Against The Machine,Bombtrack,9279,0 days 00:00:09.279000,música
2020-08-01 02:48:00,Bad Brains,Banned in D.C.,132786,0 days 00:02:12.786000,música
2020-08-01 02:50:00,Bad Brains,Sailin' On,115040,0 days 00:01:55.040000,música
2020-08-01 02:53:00,Bad Brains,Attitude,25457,0 days 00:00:25.457000,música
2020-08-01 02:53:00,Bad Brains,I Against I,170706,0 days 00:02:50.706000,música
2020-08-01 02:56:00,Green Day,Father of All...,151362,0 days 00:02:31.362000,música
2020-08-01 02:58:00,Green Day,"Fire, Ready, Aim",112939,0 days 00:01:52.939000,música
2020-08-01 03:01:00,Green Day,Oh Yeah!,171160,0 days 00:02:51.160000,música
2020-08-01 03:03:00,Green Day,Meet Me on the Roof,159607,0 days 00:02:39.607000,música
2020-08-01 03:07:00,Green Day,I Was a Teenage Teenager,224568,0 days 00:03:44.568000,música
2020-08-01 03:09:00,Green Day,Stab You in the Heart,130318,0 days 00:02:10.318000,música
2020-08-01 03:11:00,Green Day,Sugar Youth,114331,0 days 00:01:54.331000,música
2020-08-01 03:14:00,Green Day,Junkies on a High,186125,0 days 00:03:06.125000,música
2020-08-01 03:16:00,Green Day,Take the Money and Crawl,128944,0 days 00:02:08.944000,música
2020-08-01 03:20:00,Green Day,Graffitia,197600,0 days 00:03:17.600000,música
2020-08-01 03:24:00,Green Day,Somewhere Now,249360,0 days 00:04:09.360000,música
2020-08-01 03:27:00,Green Day,Bang Bang,205440,0 days 00:03:25.440000,música
2020-08-01 03:30:00,Green Day,Revolution Radio,180853,0 days 00:03:00.853000,música
2020-08-01 03:34:00,Green Day,Say Goodbye,219346,0 days 00:03:39.346000,música
2020-08-01 03:39:00,Green Day,Outlaws,302333,0 days 00:05:02.333000,música
2020-08-01 03:42:00,Green Day,Bouncing off the Wall,159586,0 days 00:02:39.586000,música
2020-08-01 14:21:00,Noname,Self,94932,0 days 00:01:34.932000,música
2020-08-01 14:24:00,Noname,Blaxploitation,133056,0 days 00:02:13.056000,música
2020-08-01 14:28:00,Noname,Prayer Song,257898,0 days 00:04:17.898000,música
2020-08-01 14:32:00,Noname,Window,278124,0 days 00:04:38.124000,música
2020-08-01 14:36:00,Noname,Don't Forget About Me,219028,0 days 00:03:39.028000,música
2020-08-01 14:38:00,Noname,Regal,76810,0 days 00:01:16.810000,música
2020-08-01 14:42:00,Soul Position,The Extra Mile,0,0 days 00:00:00,música
2020-08-01 14:42:00,Soul Position,Hand-Me-Downs,197040,0 days 00:03:17.040000,música
2020-08-01 14:46:00,Filipe Ret,Aquele Menino,233032,0 days 00:03:53.032000,música
2020-08-01 14:49:00,Filipe Ret,Retiavéliko,200779,0 days 00:03:20.779000,música
2020-08-01 14:53:00,Filipe Ret,TEDEBEEME,42487,0 days 00:00:42.487000,música
2020-08-01 14:53:00,Filipe Ret,Santo Forte,216460,0 days 00:03:36.460000,música
2020-08-01 15:56:00,Trivela,Trivela #288,1395310,0 days 00:23:15.310000,podcast
