Leodenice Camargo, PIPOCA DOCE | MÉTODO FÁCIL E SEM ERROS,2021-05-14T02:54:12.514Z
Nandu Andrade, PIPOCA DOCE COM NESCAU SUPER FÁCIL | Nandu Andrade,2021-05-14T02:53:08.764Z
Culinária com Gilberto, PIPOCA DE CHOCOLATE CROCANTE,2021-05-14T02:52:58.564Z
Frigideira com Tampa Juliana Reis, COMO FAZER PIPOCA DOCE EM 1 PANELA SÓ - PRONTA EM MENOS DE 10 MINUTOS!!,2021-05-14T02:51:11.908Z
Metrô Espacial, As melhores SÉRIES Originais da Amazon Prime Video,2021-05-13T20:18:17.127Z
Luz Câmera Ação, TOP 5 MELHORES SÉRIES DE 2021 ( ATÉ AGORA ),2021-05-13T20:17:43.731Z
"Jhow Etc,s", IMPUROS  3 TEMPORADA  ( NOVIDADES 2021),2021-05-13T20:13:23.469Z
Gustavo G.N., Como Gravar seu Rap em casa - Bem Explicado! [AUDACITY],2021-05-13T11:53:10.068Z
Drak Tutoriais, Como gravar uma música - Audacity,2021-05-13T11:51:01.484Z
Flow Podcast e PodPah - Cortes, DELEGADO DA CUNHA SOBRE MONARK E FLOW PODCAST,2021-05-06T13:37:51.382Z
Flow Podcast e PodPah - Cortes, DELEGADO DA CUNHA SOBRE BRUNO FABIL NO PODPAH (DEBATE),2021-05-06T13:09:05.820Z
Flow Podcast e PodPah - Cortes, DELEGADO DA CUNHA - POLÍCIA PODE OBRIGAR A DESBLOQUEAR O CELULAR? E INVADIR CASA SEM MANDADO?,2021-05-06T13:08:42.588Z
adsense," PicPay – Todo mundo usa, todo lugar aceita",2021-05-06T13:07:42.221Z
Lucas Vitorino," COMO PEDIR COMIDA ""DE GRAÇA"" PARA PAGAR DEPOIS NO APP DE DELIVERY",2021-05-01T22:19:53.119Z
Nerdficando, TRAILER OFICIAL! NARUTO SHIPPUDEN DUBLADO PELA NETFLIX,2021-04-29T15:29:11.837Z
mimimidias, Midnight Gospel: palimpsesto de podcast,2021-04-25T01:59:39.829Z
Cortes do Flow [OFICIAL], O QUE É UM ESCRAVO MODERNO? | Cortes do Flow,2021-04-24T10:43:10.516Z
Cortes do Flow [OFICIAL], QUALQUER UM PODE IR A UM PODCAST? | Cortes do Flow,2021-04-24T10:20:00.203Z
Cortes do Flow [OFICIAL], VILELA EXPÕE TRETA COM ANTIGO SÓCIO E MOSTRA UMA TATTO | Cortes do Flow,2021-04-24T10:19:24.288Z
Vlad and Niki, Vlad and Niki - new Funny stories about Toys for children,2021-04-18T03:51:03.490Z
LUCCAS NETO - LUCCAS TOON, A ÁGUA É LAVA !! ( DESAFIO MAIS DIFÍCIL ),2021-04-18T03:49:17.287Z
Maria Clara & JP, ♫ MÚSICA O CHÃO É LAVA 🔥 The Floor is Lava - Children Song by Maria Clara e JP,2021-04-18T03:48:40.967Z
Maria Clara & JP, O CHÃO É LAVA COM MARIA CLARA E JP!  / The Floor is Lava Maria Clara and JP,2021-04-18T03:48:25.983Z
NaNa Star, Larva Characters in Real Life,2021-04-18T03:45:34.798Z
Nostalgia Rangers, Os Rangers Morfando Juntos Dublado | Power Rangers Morfagem Feroz 2 Temporada,2021-04-18T03:38:04.108Z
Cortes do Flow [OFICIAL]," LATINO VS CAUÊ MOURA, A VERDADE | Cortes do Flow",2021-04-15T13:31:48.645Z
Coisas de Pai e Filho, Acerte e ganhe 100 reais | # shorts,2021-04-14T00:40:03.169Z
COMIDA Á MODA DA CASA, Picanharia do Gaúcho!,2021-04-14T00:39:20.430Z
FUNK S2, Menino canta música do Salvador da Rima Estilo Coyote na frente da polícia,2021-04-14T00:38:37.100Z
Mikhael Lucas, Como aumentar o score do Ifood em 2021,2021-04-14T00:31:12.927Z
iFood para Entregadores, Como o iFood envia rotas para os entregadores e entregadoras?,2021-04-14T00:27:56.120Z
John Reivax, DATAPREV LIBEROU! Como Saber se Você Foi APROVADO no Auxílio Emergencial 2021?,2021-04-07T22:15:31.044Z
TEDx Talks, The first 20 hours -- how to learn anything | Josh Kaufman | TEDxCSU,2021-03-30T11:09:34.944Z
Charles Santos, DJONGA FALA SOBRE DELEGADO DA CUNHA com MITICO e IGÃO...,2021-03-30T01:24:47.482Z
Instituto Montanari, 19/03 PRORROGADO! AUXÍLIO EMERGENCIAL 2021 BOLSA FAMÍLIA QUEM VAI RECEBER? VEJA AQUI!,2021-03-19T11:42:12.835Z
Instituto Montanari," 17/03 PRORROGAÇÃO AUXÍLIO EMERGENCIAL BOLSA FAMÍLIA GUEDES E GENERAL RAMOS: ""SAI HOJE""!",2021-03-19T11:42:04.848Z
Vinixete, NÃO ACREDITO QUE VOCÊ FEZ ISSO 😠🤬,2021-03-18T12:23:52.548Z
Gilberto Léda, Agente da SMTT não cumpre lei do farol,2021-03-18T12:21:53.963Z
Michael Dias, pegadi de cameras escondidas,2021-03-18T12:21:52.173Z
GUI POLÊMICO, COE PAOLLA CADE A MINHA PIPA ?? 😡😡,2021-03-18T12:20:55.123Z
Adriano Henrique Monte, Defeito Pistola TH40 Taurus - Apresentando Rajada (Pistola NOVA),2021-03-18T12:19:44.556Z
Andre Santos, japa doido jogando bola,2021-03-18T12:19:06.820Z
JOTTA-C TV, gênio bike com suspensão a Ar 🤨,2021-03-18T12:18:06.394Z
Futuro Policial, POLICIAL RESGATA VÍTIMA DE SEQUESTRO,2021-03-18T12:18:05.413Z
Águia, Bração tentou Pinote na ROCAM de Pernambuco,2021-03-18T12:18:03.791Z
Reh Vieira, Cutículas do cabelo fechada,2021-03-18T12:15:49.715Z
Fabio Cruz Santana," Serviço porco, Diz o cara que tem 10 anos de profissão.",2021-03-18T12:14:44.615Z
CORTES DO CONC, DEXTER FALA SOBRE ESTUPR4D0R NA CADEIA NO @Podpah,2021-03-18T12:14:38.755Z
Claudemir Souza, delegado da cunha,2021-03-18T12:12:21.287Z
Futuro Policial, POR POUCO ELA NÃO FOI PRESA | DELEGADO DACUNHA,2021-03-18T12:11:16.479Z
Wallace Sepolto, 10 de janeiro de 2021,2021-03-18T12:11:15.157Z
Berinha Cortes, TUTORIAL/PASSO A PASSO CORTE DISFARÇADO,2021-03-17T20:46:28.628Z
Barbearia Moriah, Disfarçado passo a passo,2021-03-17T20:45:51.005Z
Cortes do Flow [OFICIAL], A VERDADE ABSOLUTA DA TRETA COM O PODPAH | Cortes do Flow,2021-03-11T23:50:53.318Z
Cortes do Flow [OFICIAL], O PODPAH ROUBOU UM CONVIDADO DO VENUS PODCAST | Cortes do Flow,2021-03-11T23:42:20.646Z
EU FICO LOKO, ENTREGANDO TODO MUNDO DA LOUD!,2021-03-11T23:40:44.125Z
Cortes do Flow [OFICIAL], EU JÁ RECEBI NUDES DE MULHER | Cortes do Flow,2021-03-11T23:32:54.003Z
ALFAFLIX - MOTIVAÇÃO PARA ESTUDAR, Todo Policial ou Futuro Policial Deveria Assistir Esse Vídeo ( Delegado da Cunha Sendo Abordado),2021-03-09T03:23:06.535Z
Léo Léo, ELE DEU A VOLTA POR CIMA 😆,2021-03-09T03:22:35.353Z
adsense, https://www.youtube.com/watch?v=I1nk0hC-GTk,2021-03-09T03:22:32.498Z
Rio War, Morro da Providência e Largo do Santo Cristo (em frente ao quartel do Exército).,2021-03-09T03:22:29.656Z
Reencontro Gicela," ""A sua mulher""",2021-03-09T03:20:27.143Z
Everton Oliveira oficial, Depoimento De Marcola em que ele diz não ser chefe do PCC,2021-03-09T03:17:05.501Z
Flow Podcast e PodPah - Cortes, DEXTER 2 ANOS PRESO NO CARANDIRU,2021-03-09T03:05:24.970Z
Flow Podcast e PodPah - Cortes, DEXTER FALA SOBRE REBELIÕES NA CADEIA,2021-03-09T02:53:59.492Z
Flow Podcast e PodPah - Cortes, COMO DEXTER CONHECEU MANO BROWN E RACIONAIS MC'S,2021-03-09T02:40:17.083Z
Flow Podcast, ERICK JACQUIN - Flow Podcast #322,2021-03-09T02:39:09.082Z
Flow Podcast e PodPah - Cortes, DEXTER FALA SOBRE AS LEIS DA CADEIA,2021-03-09T02:29:36.548Z
Snap dos Rappers, (FICOU PESSOAL 🔥) PK vs Borges,2021-03-09T02:28:28.315Z
Cortes Podpah [OFICIAL], SATANISTAS DO CARANDIRU,2021-03-09T02:23:59.675Z
Talk Flow, NEGO DI FAZ IGOR CHORAR DE RIR,2021-03-09T02:19:07.761Z
PrimoCast, O QUE VAI ACONTECER COM O BRASIL? PAULO GUEDES EXPLICA | PrimoCast 112 - O Podcast do Primo Rico,2021-03-09T02:15:35.174Z
Flow Podcast e PodPah - Cortes, YUDI TAMASHIRO FALA SOBRE A DEMISSÃO DO SBT E SILVIO SANTOS!,2021-03-09T02:14:15.719Z
Talk Flow, A TRETA DE DJONGA E FROID EM SHOW,2021-03-09T02:10:53.879Z
Instituto Montanari, 08/03 PRORROGAÇÃO AUXÍLIO EMERGENCIAL BOLSA FAMÍLIA RECEBE? VOCÊ PRECISA SABER DISSO! NOVO VALOR,2021-03-08T23:07:27.471Z
Ana Layla, BASTA ACREDITAR -SARAH BEATRIZ  (COVER),2021-03-08T23:07:19.483Z
Leandro Barbosa, Porsche e ferrari pega violento,2021-03-08T23:05:50.417Z
Canal Tá na Roça, Quebra mola invisível parte II,2021-03-08T23:05:01.855Z
adsense, a video that has been removed,2021-03-08T23:04:17.662Z
FB DA 660, DIGITAL INFLUENCER NÃO PAGA KKKK GUI POLÊMICO,2021-03-08T23:03:17.140Z
flamingo Mama, flamingo-talk flow,2021-03-08T23:03:14.660Z
LUFFY - Free Fire, MC POZE E QUASE AGREDIDO POR MEMBRO DA FACÇÃO TERCEIRO COMANDO PURO EM UM SHOW,2021-03-08T23:02:05.664Z
Fredy Sousa, Quem mandou vacilar,2021-03-08T23:01:24.065Z
O COIOTE 380 765," ASSALTO EM CAPINA GRANDE, PB, NA TARDE DESTE DIA (7) DE ABRIL, DE 2020.... ELEMENTOS FAZEM RAPA...",2021-03-08T23:00:26.227Z
Escolta Armada RJ, Escolta RJ- Instruções operacionais,2021-03-08T22:58:55.064Z
adsense, https://www.youtube.com/watch?v=om8oUpX-EfQ,2021-03-08T22:58:17.805Z
FUNK NA QUEBRADA, MC PIKACHU COLOCA LENTES E OLHA A REAÇÃO DELE 😂😳,2021-03-08T22:57:57.908Z
adsense, https://www.youtube.com/watch?v=J68i9SzPpZo,2021-03-08T22:57:12.363Z
Carlos cv, video do CV,2021-03-08T22:56:24.068Z
Forças Armadas Videos," OH PQD, PORQUE TU CAIU ? @CANÇÕES DE TFM",2021-03-08T22:56:13.779Z
Escolta Armada RJ," Escolta RJ - Operação nas favelas de Manguinhos e Mandela, confira",2021-03-08T22:55:40.576Z
Mundo dos Famosos na Net, Papa capim,2021-03-08T22:55:25.686Z
Pamela Divulgações, Mc Maloka Critica A Policia,2021-03-08T22:54:51.056Z
adsense, https://www.youtube.com/watch?v=-E4nDGbst6o,2021-03-08T22:54:25.777Z
Ismael TV, Foi Olhar a mulher de vestido curto e olha o que aconteceu 😱,2021-03-08T22:53:08.893Z
Escolta Armada RJ," Escolta RJ- Sswat que fechar as portas e dispensa os vigs sem recisãoe sem o pagamento do mês, safad",2021-03-08T22:52:57.024Z
MC TODYNHO BH, POLÍCIA CHEGANDO COM SALVADOR NA DELEGACIA ALGEMADO 🔥,2021-03-08T22:52:40.498Z
FN 2.0," TCP GRAVA NOVO VÍDEO NO ADEUS, CV FOI SAIU DA COMUNIDADE",2021-03-08T22:52:05.387Z
MC NEGÃO DA BL, Liberdade Dona Gisele kKKKKKkKKK,2021-03-08T22:38:19.233Z
Pompano, Um Jogo Impressionante com uma SACADA GENIAL - Black Myth Wukong,2021-03-08T22:37:04.026Z
Minute Alaska, Part. Froid - A História do CD status legendado,2021-03-08T22:36:19.218Z
Flow Podcast e PodPah - Cortes, DEXTER FALA SOBRE RACIONAIS MC'S E MANO BROWN,2021-03-08T22:35:32.165Z
Boatos.org, Mensagem que fala de sapatos grátis da Adidas de Dia da Mulher é falsa,2021-03-08T13:34:02.984Z
Instituto Montanari, 06/03 APROVADA PRORROGAÇÃO AUXÍLIO EMERGENCIAL NO SENADO E AGORA? VALOR MÃE SOLO DATA BOLSA FAMÍLIA,2021-03-07T03:42:06.185Z
Flow Podcast, NEGO DI - Flow Podcast #318,2021-03-03T02:41:28.177Z
Instituto Montanari, 02/03 PRORROGAÇÃO AUXÍLIO EMERGENCIAL BOLSA FAMÍLIA VALOR DEFINIDO? TODOS CONFIRMARAM! VOTAÇÃO 24H,2021-03-03T01:47:56.992Z
Cortes Podpah [OFICIAL], YUDI FICA PUT# NO FLOW,2021-03-01T12:44:23.772Z
Funk NEWS, MC'S SE PRONUNCIAM SOBRE CASO SALVADOR DA RIMA,2021-03-01T12:41:44.581Z
adsense, https://www.youtube.com/watch?v=yQe5SuWj-40,2021-03-01T12:39:30.987Z
Charles Santos, MC POZE RESPONDE NEYMAR JR *to voando alto...*,2021-03-01T12:23:32.268Z
Pagode da Ofensa na Web!, É COMPLICADO GRAVAR COM ELE - ELISA SANCHES #PAGODCAST,2021-03-01T12:17:09.646Z
Instituto Montanari, 01/03 PRORROGAÇÃO AUXÍLIO EMERGENCIAL BOLSA FAMÍLIA TUDO QUE VOCÊ PRECISA SABER! CADASTRO MÃE SOLO,2021-03-01T11:56:51.474Z
Instituto Montanari, 27/02 PRORROGAÇÃO AUXÍLIO EMERGENCIAL BOLSONARO FALA TUDO! NOVO BOLSA FAMÍLIA 2021 ÓTIMA NOTÍCIA,2021-03-01T11:56:33.996Z
Leozinho Marley, Orochi show na vila vintém ( olha no que deu ),2021-03-01T11:54:46.599Z
Escolta Armada RJ, Escolta rj_ charlinho do lixão sendo levado ao hospital,2021-03-01T11:54:44.873Z
Charles Santos, SALVADOR FOI LIBERADO PELA POLÍCIA APÓS PRESTAR ESCLARECIMENTO,2021-03-01T11:51:42.587Z
adsense, Programa #EstácioTáPago,2021-03-01T11:50:20.837Z
Charles Santos," MANO BROWN,RASHID e HARIEL FALAM SOBRE PROJOTA NO BBB 21",2021-03-01T11:22:50.472Z
UOL, MC Salvador da Rima é detido em SP; vídeos mostram PMs usando mata-leão,2021-03-01T11:17:24.251Z
Mesquita Informe, CAVEIRÃO SENDO ALVEJADO POR TIROS EM BELFORD ROXO,2021-03-01T11:15:04.062Z
Cortes Do Alaska," Sessão de estúdio na Alaska, Kauyá e Froid Saindo na porr4da, Freestyle  evangélico",2021-03-01T11:13:57.369Z
Pagode da Ofensa na Web!, GANHO MENOS DE UM SALÁRIO MINIMO! - ELISA SANCHES #CORTESPAGODCAST,2021-03-01T11:13:00.970Z
Charles Santos, MC KEVIN INICIOU TRETA GIGANTE COM LIVINHO E DEU RUIM,2021-03-01T11:12:35.331Z
Escolta Armada RJ, Escolta RJ- ladrão de banco manda recado pra policial da Paraíba,2021-03-01T11:12:08.583Z
Topo da Mente, Dr. Lair Ribeiro - 4 MENTIRAS que você ACREDITA e te deixam pobre (motivação) (inspirador),2021-03-01T11:11:26.148Z
AlexzRich, Meno Tody ouvindo teto,2021-03-01T11:10:28.317Z
Papo Reto, Mc Ryan Sp manda resposta apor ter tirado foto com Mc Poze fazendo “Tudo2” 🤭🤣,2021-03-01T11:10:20.003Z
adsense, a video that has been removed,2021-03-01T11:10:02.727Z
adsense, Shoow de Ofertas no iFood,2021-03-01T11:09:22.249Z
UOL, MC Salvador da Rima é detido em SP; vídeos mostram PMs usando mata-leão,2021-02-28T22:11:46.692Z
Charles Santos, DELEGADO DA CUNHA FALA SOBRE O CASO DO SALVADOR DA RIMA,2021-02-28T22:02:02.783Z
MxGamer789 K.O, MANUAL DE CAÇA A MONSTROS - FILME 2020 - TRAILER OFICIAL NETFLIX,2021-02-28T01:28:34.252Z
Lucas Lyra, COMO COMER DE GRAÇA NO IFOOD! | BUG ATUALIZADO 100% ATUALIZADO 2020,2021-02-28T00:50:07.221Z
Cupom de desconto & Promoções, CUPOM UBER EATS MARÇO 2021 VÁRIOS CUPONS DE DESCONTO FUNCIONANDO COMO FUNCIONA PARA USAR CÓDIGO COD,2021-02-28T00:10:10.568Z
EliteDGSofTutoriais, 🔸 Como Desligar TV Box Android ⁞ com Mini Teclado Wireless ( PT - BR ),2021-02-26T21:01:07.356Z
BRASCHETECH, Como Ligar/Desligar TV Box pelo mini teclado,2021-02-26T21:00:30.702Z
Instituto Montanari, 26/02 AUXÍLIO EMERGENCIAL PRORROGAÇÃO BOLSA FAMÍLIA PÉSSIMA NOTÍCIA!,2021-02-26T15:02:50.359Z
Cunhados na Obra, Como Instalar Tomada ( 220v ) Corretamente,2021-02-26T14:46:01.943Z
Instituto Montanari, 25/02 BOMBA! MUDOU TUDO?! AUXÍLIO EMERGENCIAL PRORROGAÇÃO BOLSA FAMÍLIA 2021,2021-02-25T14:22:18.874Z
Play Nerd, NARUTO SHIPPUDEN DUBLADO COMPLETO em PORTUGUÊS de PORTUGAL!! Saiba onde Assistir!,2021-02-25T14:18:53.477Z
Instituto Montanari, 24/02 PRORROGAÇÃO AUXÍLIO EMERGENCIAL BOLSA FAMÍLIA 2021 PROVA DE VIDA INSS PRORROGADA VACINAÇÃO,2021-02-24T12:22:33.582Z
Cortes do Flow [OFICIAL], MONARK CRITICA DURAMENTE AÇÕES DO BOLSONARO | Cortes do Flow,2021-02-24T12:08:01.215Z
Willian Justen Cursos, 20. Criando um branch - Git e Github para Iniciantes,2021-02-23T23:54:20.783Z
ESKRY," [SOLD] SKI MASK THE SLUMP GOD TYPE BEAT ""DRUM"" (prod. ESKRY)",2021-02-23T09:02:23.709Z
фрози," [SOLD] SKI MASK THE SLUMP GOD x TOKYO'S REVENGE TYPE BEAT ""WILD"" [PROD. FROZY]",2021-02-23T09:01:49.281Z
adsense, Programa #EstácioTáPago,2021-02-23T08:59:31.653Z
Giro Timbaúba, Bandidos fortemente armados em Timbaúba Pernambuco,2021-02-22T22:33:41.013Z
adsense, a video that has been removed,2021-02-22T22:32:24.404Z
Stories Interior, JOJO TODYNHO MANDA RECADO  P/ KAROL CONK (BBB21),2021-02-22T22:31:07.808Z
UnderTrap, Matue gastando Raffa Moreira,2021-02-22T22:30:41.929Z
lydy shilva, Mc pedrinho #toma tapa na cara,2021-02-22T22:30:10.722Z
Status whatsApp, MANO BROWN RACIONAIS Mc's STATUS REFLEXÃO 💥,2021-02-22T22:29:41.812Z
Euteto previa, TETO - FERVENDO (ÁUDIO ORIGINAL PREVIA),2021-02-22T22:28:58.408Z
Escolta Armada RJ, Escolta rj_ foi tarde lixão,2021-02-22T22:28:38.528Z
Instituto Montanari, 22/02 PRORROGAÇÃO AUXÍLIO EMERGENCIAL VOTAÇÃO PRÓXIMA NOVO BOLSA FAMÍLIA 2021 O QUE VAI ACONTECER,2021-02-22T22:22:33.349Z
Instituto Montanari, 18/02 PRORROGAÇÃO AUXÍLIO EMERGENCIAL BOLSA FAMÍLIA 2021 DIA MUITO IMPORTANTE | VACINAÇÃO CRONOGRAMA,2021-02-22T22:13:44.833Z
Prod Camelo, [FREE] Sidoka x Lil Skies Type Beat / Free 'LoveBit' Trap Beats 2020 - Rap Instrumental @Prod.Camelo,2021-02-22T10:17:25.899Z
mecemilio, Nem Que a Vaca Tussa - filme desenho animado completo dublado – Melhores Momentos,2021-02-21T00:51:08.531Z
"Religião de Deus, do Cristo e do Espírito Santo", O que acontece com um suicida no Mundo Espiritual? - Pergunte ao Evangelho de Jesus,2021-02-19T01:21:43.565Z
Laércio Fonseca, O que ACONTECE com os SUICIDAS após a MORTE? | Prof. Laércio Fonseca,2021-02-19T01:09:29.994Z
Márcia Fernandes, O Suicídio na Espiritualidade por Márcia Fernandes,2021-02-19T00:49:39.338Z
Motivação Grid, A DECISÃO É SUA | VÍDEO DE MOTIVAÇÃO (Motivacional 2020 HD),2021-02-19T00:46:38.627Z
Roger Oliveira, DEPRESSÃO E SUICÍDIO - MELHOR VÍDEO MOTIVACIONAL 2017 (MOTIVAÇÃO),2021-02-19T00:42:49.903Z
Fala Sério Lis, DEPRESSÃO E SUICÍDIO - MEU TESTEMUNHO - #SetembroAmarelo,2021-02-19T00:37:39.569Z
Raffa031, Jogo de Pipa - Resgatando Pipa no telhado do vizinho,2021-02-14T19:53:22.041Z
PEZOCA," CAIU UM PIPA NA CASA DO VIZINHO, RESGATEI ?",2021-02-14T19:52:29.280Z
Batalha da Roosevelt, Salvador x Koka 22/09/2018,2021-02-14T19:51:22.209Z
Cortes do Flow [OFICIAL], ANDRE MARINHO DÁ EXPOSED NO BOLSONARO | Cortes do Flow,2021-02-14T19:48:56.640Z
Faça Você Mesmo, Como Montar Piscina Tubular - Piscina Botafogo 3 000L - Como Montar Piscina de Plástico - FVM,2021-02-14T16:12:40.167Z
Dan-Sa / Daniel Saboya, Tchakabum - Onda Onda Cia. Daniel Saboya (Coreografia),2021-02-14T04:17:39.874Z
KellyPriceVEVO, Kelly Price - Love Sets You Free (Official VIdeo),2021-02-14T04:14:20.212Z
JaRuleVEVO," Ja Rule ft. R. Kelly, Ashanti - Wonderful (Official Video)",2021-02-14T04:14:17.993Z
laurynhillvevo, Lauryn Hill - Doo-Wop (That Thing) (Official Video),2021-02-14T04:11:59.255Z
adsense, a video that has been removed,2021-02-14T04:09:56.821Z
adsense, https://www.youtube.com/watch?v=6ne91PFnxKc,2021-02-14T04:08:38.729Z
PMM, M4 GRITANDO LO-FI (novo matuê?????),2021-02-14T04:08:27.791Z
PineappleStormTV, JayA Luuck - Estacionamento ft. Pk e Mc Poze do Rodo (Prod. Malak),2021-02-14T04:06:30.869Z
30PRAUM, Teto - M4 feat. Matuê,2021-02-14T04:04:38.422Z
Yeho8D," Teto - ""M4 Gritando Meu Nome"" ft Matuê (Yeho 8D)",2021-02-14T04:04:25.842Z
Luck Muzik, ICE - Luck Muzik e MC Mirella (Official Video),2021-02-14T03:59:26.851Z
Funk 24por48, HOJE TEM BAILÃO É MANDELA DE VERDADE vs FAZ A POSE OLHA O FLASH (DJ Miller e DJ Bruninho PZS),2021-02-14T03:57:41.450Z
Funk 24por48, SÓ PITBULL DE RAÇA OS FAIXA TA PRESENTE - FAIXA DE OURO - MC Dukenny (Biel do Furduncinho e Samrio),2021-02-14T03:52:40.889Z
BaroesPisadinhaVEVO, Os Barões da Pisadinha - Recairei (Ao Vivo),2021-02-14T03:50:59.786Z
Leandro mg Leandro mg, Baile do bonde de Andrade 518 baixada,2021-02-14T03:49:45.156Z
FUNK DAS ANTIGAS, AS MELHORES DO CORREDOR  👊🏿🧔🏿,2021-02-14T03:46:52.302Z
Aqui e o Brasil, LADO A VS LADO B,2021-02-14T03:45:02.142Z
nayasants2007, deixa os garoto brinca,2021-02-14T03:42:54.894Z
adsense,Visited https://inscricoes.eadwyden.com.br/,2021-02-14T03:42:19.007Z
No Cutty, Matuê - Kenny G  (Instrumental) | [Alta Qualidade],2021-02-14T03:41:31.055Z
Chiocki Beats, Kant - flow flaflu | Prod. Chiocki (Instrumental Oficial),2021-02-14T03:41:21.675Z
Pietrin Do Yt, VIDA BANDIDA ( INSTRUMENTAL ) prod. Skeezi,2021-02-14T03:38:19.334Z
Major ATL, INSTRUMENTAL - NGC Borges - AK DO FLAMENGO ft. NGC Flacko (ReProd. Major ATL),2021-02-14T03:36:15.021Z
Josh Petruccio, (FREE) Travis Scott x Drake Type Beat - Riot Ft ASAP Rocky,2021-02-14T03:32:48.356Z
ProdByKairo," [FREE] Gunna x Lil Baby Type Beat ""Too Cold"" (@ProdByKairo)",2021-02-14T03:31:01.296Z
27Corazones Beats, [FREE] Lil Baby x Quavo Type Beat '700' Free Trap Beats 2021 - Rap/Trap Instrumental,2021-02-14T03:27:21.381Z
Mixla, [FREE] Best Freestyle Rap Instrumental Beat,2021-02-14T03:23:31.149Z
Fernando, Racionais Mc's - Estilo Cachorro (Instrumental),2021-02-14T03:23:15.104Z
delvicio2006, 50 Cent - Candy Shop  (Instrumental),2021-02-14T03:19:00.116Z
Tiempo de Hip Hop, The next Episode Instrumental,2021-02-14T03:18:53.901Z
Vojin Games, GTA San Andreas Instrumental Theme,2021-02-14T03:14:37.304Z
Nick Piercing, Como furar a sobrancelha,2021-02-12T19:19:20.470Z
Samoht-ziw, Black Spider-Man [Monster],2021-02-07T04:01:31.869Z
Random Hands, Forging a KATANA out of Rusted Iron CHAIN,2021-02-07T04:00:20.366Z
adsense, https://www.youtube.com/watch?v=20_TI83ogzQ,2021-02-07T03:58:57.385Z
adsense, Netflix,2021-02-07T03:57:54.130Z
Evan Filarca, Marvel's Spider-Man (Spider-Man PS4) - Main Theme (Full),2021-02-07T03:56:29.559Z
7 Minutoz, Rap dos Hokages (Naruto) - A VONTADE DO FOGO | NERD HITS,2021-02-07T03:55:47.585Z
LexClash, Rap do Miles Morales 🕸️ (PS5 | PS4) | SPIDER MAN | LexClash,2021-02-07T03:55:23.901Z
Monike Ricci, BRINCOS DE RESINA COMO FAZER?,2021-02-05T19:42:23.336Z
Portal Aconteceu, O vídeo mostra o pai tentando abrir a cabine para salvar o filho,2021-02-05T19:33:18.353Z
californiafilmes, A Herdeira - Trailer legendado [HD],2021-02-04T22:58:20.667Z
Luma Elpidio, Luma Elpídio - Liberta-me de Mim (Video Oficial),2021-02-04T22:40:32.798Z
Graça Music, Sarah Beatriz | Não Te retires de mim [ CD Basta Acreditar ],2021-02-04T22:37:06.016Z
GabrielaGomesVEVO, Gabriela Gomes - Deus Proverá,2021-02-04T22:36:39.395Z
Sarah Beatriz, Sarah Beatriz - Não Pare (Cover Midian Lima),2021-02-04T22:35:04.699Z
Sarah Beatriz, Todavia Me Alegrarei - Sarah Beatriz (Cover),2021-02-04T22:27:19.704Z
Luan Santana, Luan Santana - Te esperando (Clipe Oficial) - Part. Giovanna Lancellotti,2021-02-04T21:26:54.495Z
Lucas Lucco, Lucas Lucco - Mozão  (Clipe Oficial),2021-02-04T21:19:23.749Z
LUDMILLA, Ludmilla e Jão - A Boba Fui Eu - DVD Hello Mundo (Ao Vivo),2021-02-04T20:25:25.447Z
Lucas Lucco, Lucas Lucco - 11 Vidas,2021-02-04T20:21:14.965Z
Lucas Lucco, Lucas Lucco e Pabllo Vittar - Paraíso,2021-02-04T20:18:25.620Z
Lucas Lucco, Lucas Lucco - Pra te fazer lembrar (Clipe oficial),2021-02-04T20:14:51.278Z
Lucas Lucco, Lucas Lucco - Destino (Clipe Oficial),2021-02-04T20:11:00.083Z
MaliaOficialVEVO," Malía, Jão - Dilema (Ao Vivo No Rio De Janeiro / 2018)",2021-02-04T20:07:33.328Z
Cláudio Claudino, APARELHO DE AR CONDICIONADO CONSUL - MODELO BEM ESTAR 12.000 BTUS  - APRESENTANDO ESTALOS  (RUÍDO),2021-02-04T19:45:07.247Z
Sarah Beatriz, Sarah Beatriz | Liberta-me de Mim (COVER),2021-02-03T00:21:37.385Z
Sarah Beatriz, Deus Proverá - Sarah Beatriz feat. Agatha Pessoa (Cover Acústico),2021-02-03T00:16:18.235Z
Sarah Beatriz, Sarah Beatriz - Não Pare (Cover Midian Lima),2021-02-03T00:11:18.349Z
Sarah Beatriz, Todavia Me Alegrarei - Sarah Beatriz (Cover),2021-02-03T00:05:41.645Z
Ser Logístico, 🔵 AULÃO DE LOGÍSTICA #07: Indicadores de Performance na Logística,2021-02-03T00:03:55.148Z
adsense, Netflix,2021-02-03T00:03:22.264Z
Prof. Danielle Lago, Como criar VÍDEOS ANIMADOS pelo CELULAR! Muitos efeitos como a mãozinha desenhando | Expert Formação,2021-02-02T05:13:41.381Z
Diogo, ANIMANDO COM O DEDO !!! - Passo a passo para você fazer também!,2021-02-02T05:08:13.896Z
BemLoko, Os Melhores Vacilos Em Piscinas Praias E Rios #3BemLoko,2021-02-02T02:22:35.107Z
Isaias Saad, Ousado Amor (Clipe Oficial) - Isaias Saad,2021-02-01T18:43:07.319Z
