,Canal,Nome vídeo,Data
242,Bluesoft Labs,Watched Metabase | Wagner Alves | Papo Reto | T3E11,2021-05-24 15:07:14.200
243,adsense,Watched Fazemos tudo por você | Rappi | (Everything I Do) I Do It For You,2021-05-23 17:52:21.369
244,FBC,Watched FBC & VHOOR - De Kenner,2021-05-23 17:49:47.327
245,D4VIZ CITY,Watched SPECTRUM- Hino do SPFC(funk),2021-05-23 17:46:54.336
246,thestrokesVEVO,Watched The Strokes - Ode To The Mets (Official Video),2021-05-23 05:44:04.180
247,Jim Powers,"Watched ""Ode to the Mets (1st Time Live)"" The Strokes@Brooklyn, NY 12/31/19",2021-05-23 05:34:56.381
248,HarryAndAGuitar,Watched Selfless - The Strokes Cover,2021-05-23 05:33:54.659
249,Legendas Urbanas,Watched The Strokes - Selfless (Legendado em Português),2021-05-23 05:23:29.401
250,thestrokesVEVO,Watched The Strokes - Selfless (Audio),2021-05-23 05:23:12.455
251,Inés Adam,Watched Selfless- The Strokes (cover),2021-05-23 05:19:51.072
252,Inés Adam,Watched The End Has No End- The Strokes (cover),2021-05-23 05:16:37.659
253,Deck,Watched Dead Fish - Um Homem Só (DVD Ao Vivo Circo Voador),2021-05-23 03:59:10.751
254,ProjetoStudio62,"Watched Fresno - Diga, parte 2 | Studio62",2021-05-23 03:52:41.812
255,videoclipes,Watched NX Zero - Razões e Emoções (Circo do Edgar 12.06.07),2021-05-23 03:50:13.005
256,Deck,Watched Dead Fish - Zero e um (DVD Ao Vivo Circo Voador),2021-05-23 03:47:54.920
257,MZA Music,Watched CPM 22 - Um Minuto Para o Fim do Mundo (Ao Vivo no Rock in Rio),2021-05-23 03:42:50.638
258,Forfun,Watched Forfun - Hidropônica,2021-05-23 03:39:14.439
259,PinkVEVO,Watched P!NK - Don't Let Me Get Me (Video),2021-05-23 03:35:11.562
260,PinkVEVO,Watched P!nk - So What (Official Video),2021-05-23 03:31:25.533
261,AmyWinehouseVEVO,Watched Amy Winehouse - Tears Dry On Their Own,2021-05-23 03:27:55.605
262,Best Of - KFG,Watched The Real Slim Shady ft. Sophie Turner (with music),2021-05-23 03:26:27.518
263,AudioslaveVEVO,Watched Audioslave - Like a Stone (Official Video),2021-05-23 03:21:29.195
264,My Chemical Romance,Watched My Chemical Romance - Welcome To The Black Parade [Official Music Video],2021-05-23 03:16:08.649
265,Fueled By Ramen,Watched Panic! At The Disco: This Is Gospel [OFFICIAL VIDEO],2021-05-23 03:12:52.722
266,Fueled By Ramen,Watched Panic! At The Disco: Emperor's New Clothes [OFFICIAL VIDEO],2021-05-23 03:12:29.368
267,michaeljacksonVEVO,Watched Michael Jackson - Smooth Criminal (Official Video),2021-05-23 03:11:54.273
268,CAguileraVEVO,Watched Christina Aguilera - Can't Hold Us Down (Official Music Video),2021-05-23 03:07:10.163
269,EminemVEVO,Watched Eminem - The Real Slim Shady (Official Video - Clean Version),2021-05-23 03:02:41.304
270,D12VEVO,Watched D12 - My Band ft. Cameo (Official Music Video),2021-05-23 02:57:00.101
271,Lyrical Lemonade,Watched Eminem - Godzilla ft. Juice WRLD (Directed by Cole Bennett),2021-05-23 02:52:24.859
272,EminemVEVO,Watched Eminem - Rap God (Explicit),2021-05-23 02:46:14.784
273,EminemVEVO,Watched Eminem - Stan (Long Version) ft. Dido,2021-05-23 02:45:50.516
274,EminemVEVO,Watched Eminem - Without Me (Official Music Video),2021-05-23 02:40:46.922
275,NPR Music,Watched Mac Miller: NPR Music Tiny Desk Concert,2021-05-23 02:36:14.363
276,YouTube,"Watched Arcade Fire - ""Afterlife"" - Live at the YouTube Music Awards (YTMA)",2021-05-23 02:31:07.907
277,Willian,Watched Arcade Fire - Lollapalooza Brasil 2014,2021-05-23 02:21:07.061
278,tobiass,Watched Twenty One Pilots - Live at Reading Festival 2019 (Full Show),2021-05-23 02:18:31.754
279,Content Box,Watched Panic! At The Disco - Casual Affair (Live In Brazil 2014),2021-05-23 02:15:16.968
280,Fueled By Ramen,Watched Panic! At The Disco: The Ballad Of Mona Lisa [OFFICIAL VIDEO],2021-05-23 02:11:23.202
281,Bella Jean,Watched Panic! at the Disco (Live Acoustic from the X103.9 Studio),2021-05-23 02:08:59.501
282,Panic! At The Disco,Watched Panic! At The Disco - Bohemian Rhapsody (Live) [from the Death Of A Bachelor Tour],2021-05-23 02:02:27.553
283,joe_clark,Watched Red Hot Chili Peppers - Live at Slane Castle 2003 Full Concert (High Quality),2021-05-23 01:25:51.257
284,RHCP Live,Watched RHCP - Silverlake Conservatory ACOUSTIC FULL SHOW [Proshot] (1080p),2021-05-23 01:25:24.625
285,IlasterixIl,Watched Red Hot Chili Peppers - Universally Speaking - Live at Slane Castle [HD],2021-05-23 01:20:37.036
286,Brass Against,Watched Brass Against - Wake Up (Rage Against the Machine Cover) ft. Sophia Urista,2021-05-23 01:14:35.902
287,RATM on MV,Watched Rage Against the Machine - Full Concert - 07/24/99 - Woodstock 99 East Stage (OFFICIAL),2021-05-23 01:14:27.562
288,Renato Rodrigues,Watched Rage Against The Machine - Sleep Now In The Fire (Live in London 2010),2021-05-23 01:09:03.669
289,Renato Rodrigues,Watched Rage Against The Machine - Guerilla Radio (Live in London 2010),2021-05-23 01:05:13.757
290,NFL,Watched Coldplay's FULL Pepsi Super Bowl 50 Halftime Show feat. Beyoncé & Bruno Mars! | NFL,2021-05-23 01:04:36.372
291,Lucas Noleto,Watched Beyoncé - Resentment On The Run 2014 (LEGENDADO),2021-05-23 00:52:19.287
292,LilNasXVEVO,Watched Lil Nas X - MONTERO (Call Me By Your Name) (Official Video),2021-05-23 00:49:08.557
293,BillieEilishVEVO,Watched Billie Eilish - bad guy,2021-05-23 00:45:36.064
294,BeyoncéVEVO,Watched Beyoncé - Say My Name (Live),2021-05-23 00:43:10.646
295,adsense,Watched https://www.youtube.com/watch?v=SfZGUdcBBLc,2021-05-23 00:36:49.192
296,Rogerio Rodrigues,Watched Mc Tevez Chuva de Beijoca Furaco DVD Tsunami 3,2021-05-23 00:34:30.955
297,Braw Miller fm ϟ,Watched RAP - COMANDO VERMELHO (CVRL),2021-05-23 00:32:54.862
298,kakashiMG,Watched Mc Menor do Chapa - Vida Loka [Original],2021-05-23 00:30:51.687
299,ChildishGambinoVEVO,Watched Childish Gambino - Redbone (Official Audio),2021-05-23 00:30:28.626
300,FBC,Watched FBC & VHOOR - De Kenner,2021-05-23 00:27:55.495
301,RAP TV,Watched 10 VEZES QUE CASSIANO FOI SAMPLEADO,2021-05-23 00:27:11.390
302,Camisa 21,Watched MAGAL NAMORADO DA CAROL PORTALUPPI? ENTENDA O CASO,2021-05-23 00:19:36.531
303,adsense,Watched Uber Eats. É menos “Ai” e mais Eats. | Uber Eats,2021-05-21 23:48:01.093
304,Panelaço,Watched MORANGA RECHEADA com OTTO - Panelaço,2021-05-21 20:27:50.455
305,Legado Podcast,"Watched VITOR IZENZÊÊ fala sobre (Forfun, Braza, pandemia e sociedade) #23",2021-05-21 20:13:36.304
306,Criolo,"Watched Criolo - ""Duas de Cinco + Cóccix-ência""",2021-05-19 23:29:19.722
307,Marco Pisanu,Watched Game of Thrones - 10 Hour Intro Soundtrack Loop,2021-05-19 23:08:43.833
308,adsense,"Watched Beijo de Humor, fale na língua do beijo – Natura",2021-05-19 18:24:40.633
309,adsense,Watched MagaluCard - Magalu,2021-05-19 16:09:37.214
310,Podpah,Watched LUIDE - Podpah #102,2021-05-19 13:15:52.768
311,adsense,Watched Quinzena do Seguro - Bradesco Seguros,2021-05-18 19:51:33.564
312,Filho da nuvem,Watched Como criar seu primeiro pull request no GitHub #hacktoberfest,2021-05-18 18:21:26.280
313,adsense,Watched https://www.youtube.com/watch?v=TiThNKzOeQk,2021-05-18 17:11:51.618
314,Camisa 21,Watched DERBY E GRENAL PERDERAM A GRAÇA? PATERNIDADE NOS CAMPEONATOS ESTADUAIS,2021-05-18 17:06:29.760
315,Fabio Ruicci,Watched Python - O que é *args e **kwargs?,2021-05-17 01:59:26.048
316,Camisa 21,Watched NOVIDADE NO SEU SABADÃO: É O MARMITEX DA SEMANA!,2021-05-16 21:01:00.251
317,NPR Music,Watched Tiny Desk Meets SXSW: DUCKWRTH,2021-05-16 18:12:35.588
318,KAMAUU,Watched KAMAUU - MANGO (feat. Adeline) [Official Music Video],2021-05-16 18:07:44.828
319,Psicólogo Me. Ubirajara Ferreira,"Watched Citizenfour (2014). Filme completo. Legendado PT. L.Poitras, Ed.Snowden e Glenn Greenwald. Divulgue!",2021-05-15 22:07:41.116
320,Prof. Tássio Gonçalves,Watched Explicando a Diferença entre INNER   LEFT   RIGHT E OUTER JOIN,2021-05-15 22:02:50.770
321,Camisa 21,Watched “NENHUM VOLANTE BR SE COMPARA AO PIRLO” | WALTER NO BTS,2021-05-15 17:09:16.198
322,TiagoIorcVEVO,"Watched Tiago Iorc, DUDA BEAT - Tangerina (Ao Vivo)",2021-05-15 00:48:07.253
323,Karol Conká,Watched Karol Conká - Dilúvio (Clipe Oficial) | prod. Leo Justi,2021-05-15 00:44:16.148
324,Fabio Ruicci,Watched Python - O que é *args e **kwargs?,2021-05-14 22:27:08.726
325,Couple of Things,Watched Tuyo | Vidaloca [Videoclipe Oficial],2021-05-14 20:50:55.538
326,Ramana Borba,Watched ANITTA & KEVINHO - TERREMOTO ( Coreografia ) | RAMANA BORBA,2021-05-14 20:48:08.824
327,RROOMM,Watched Tuyo - Solamento + Amadurece e Apodrece / HAI STUDIO,2021-05-14 20:40:46.908
328,Tuyo,Watched Tuyo - Solamento (Lucas Estrela Remix),2021-05-14 20:35:58.693
329,Camisa 21,Watched “NENHUM VOLANTE BR SE COMPARA AO PIRLO” | WALTER NO BTS,2021-05-14 20:35:39.766
330,Mohamad Hindi,Watched TUTU DE FEIJÃO | Receitas | Mohamad Hindi,2021-05-14 00:32:49.906
331,Fabio Ruicci,Watched Python - O que é *args e **kwargs?,2021-05-13 22:32:57.534
332,BlackPumasVEVO,Watched Black Pumas - Colors (Official Live Session),2021-05-13 22:17:24.702
333,Criolo,Watched Criolo - Subirusdoistiozin (Videoclipe Oficial),2021-05-13 22:13:32.131
334,Emicida,"Watched Emicida - Principia part. Pastor Henrique Vieira, Fabiana Cozza, Pastoras do Rosário",2021-05-13 22:09:10.052
335,Djonga,Watched Djonga - Procuro Alguém,2021-05-13 22:04:51.063
336,Rincon Sapiência,Watched Rincon Sapiência - Bon Voyage (Crioulo em Paris),2021-05-13 22:04:04.989
337,Rincon Sapiência,Watched RINCON SAPIÊNCIA - Coisas de Brasil (clipe) - part. Denna Hill,2021-05-13 21:59:34.022
338,Djonga,Watched 7. Djonga - Dá Pra Ser? pt. Budah,2021-05-13 21:55:05.107
339,Emicida,Watched Emicida - AmarElo (Sample: Belchior - Sujeito de Sorte) part. Majur e Pabllo Vittar,2021-05-13 21:46:28.247
340,"Francisco, el Hombre","Watched Francisco, el Hombre - Triste, Louca ou Má (OFICIAL)",2021-05-13 21:46:17.176
341,Rincon Sapiência,Watched Rincon Sapiência - Cotidiano,2021-05-13 21:43:08.494
342,Djonga,Watched 8. Djonga - Eu,2021-05-13 21:37:44.564
343,TiagoIorcVEVO,"Watched Tiago Iorc, DUDA BEAT - Tangerina (Ao Vivo)",2021-05-13 21:37:29.509
344,Karol Conká,Watched Karol Conká - Dilúvio (Clipe Oficial) | prod. Leo Justi,2021-05-13 21:33:37.254
345,iFood Universo,Watched Esquenta W42 - Abertura e Encerramento,2021-05-13 20:34:22.983
346,Desimpedidos,Watched Passa ou Repassa EXTREMO!,2021-05-13 16:53:58.546
347,Podpah,Watched ALE XAVIER - Podpah #117,2021-05-13 00:48:51.893
348,Tuyo,Watched MENSAGEM DA TUYO PRA VOCÊ - PT.1,2021-05-12 21:00:41.608
349,Tuyo,Watched Tuyo - Amadurece e Apodrece (Pra Doer) - Steh Remix,2021-05-12 20:58:15.772
350,Tuyo,Watched Tuyo - Conselho do Bom Senso (Pra Doer) - Kel Remix,2021-05-12 20:54:35.945
351,Tuyo,Watched Tuyo - Candura (Pra Doer) - Unbient Remix,2021-05-12 20:48:51.525
352,Fresno,Watched Fresno - Cada Acidente (ft. Tuyo) (Clipe Oficial),2021-05-12 20:44:27.663
353,Tuyo,Watched Tuyo - Amadurece e Apodrece (Clipe Oficial),2021-05-12 20:41:33.635
354,Tuyo,Watched Tuyo - Conselho do Bom Senso (Clipe Oficial),2021-05-12 20:38:06.505
355,Tuyo,Watched Tuyo - Vidaloca / Boss In Drama Remix (Clipe Oficial),2021-05-12 20:34:47.788
356,Tuyo,Watched Tuyo - Sem Mentir (Videoclipe Oficial),2021-05-12 20:34:40.689
357,Tuyo,Watched Tuyo - Sonho da Lay feat Luccas Carlos | Clipe Oficial,2021-05-12 20:30:39.235
358,Tuyo,Watched Tuyo / Pra Doer,2021-05-12 20:30:13.993
359,CHRIS MC OFICIAL,Watched CHRIS - Se Você Quiser [Prod. Fernal] (Lyric Video),2021-05-12 20:29:32.509
360,Djonga,Watched 8. Djonga - Eu,2021-05-12 20:24:07.488
361,Djonga,Watched 4. Djonga - Me Dá a Mão,2021-05-12 20:20:28.462
362,Humor Multishow,"Watched 🔴 AO VIVO: DIVA DEPRESSÃO, GIL, SARAH E JOÃO aquecem para a ESTREIA de No Limite!",2021-05-12 00:44:54.757
363,Tuyo,Watched Tuyo - Solamento (Áudio Oficial),2021-05-11 22:55:37.312
364,LadyGagaVEVO,Watched Lady Gaga - 911 (Short Film),2021-05-11 22:50:48.659
365,Rap Box,"Watched Cynthia Luz e Sant - ""Olhares"" [Prod. Leo Casa1]",2021-05-11 21:21:52.440
366,Djonga,Watched Djonga - Recadin pros Falador (Clipe Oficial),2021-05-11 21:17:49.910
367,Favela Cria,Watched Sem Revólver - Jhony MC | DoisT | Sant | Lord (prod. Índio e RVL$) 🌪️,2021-05-11 21:17:27.916
368,Rincon Sapiência,Watched Rincon Sapiência - Não Sei pra Onde (ft. Mano Brown),2021-05-11 21:13:29.829
369,1Kilo Oficial,"Watched Cypher ""Reza Sincera"" | Pablo Martins, Mz, Xamã, Knust, Pelé MilFlows e Rafael Sadan (Prod.1Kilo)",2021-05-11 21:13:00.581
370,COLORS,Watched Rincon Sapiência - Mundo Manicongo | A COLORS SHOW,2021-05-11 21:09:19.429
371,Kaus DtonyD,Watched Black Alien Abaixo de Zero Hello Hell (Album Completo),2021-05-11 20:53:43.756
372,Esfinge,"Watched Favela Vive (Cypher) - ADL, Sant, Raillow & Froid (prod. Índio)",2021-05-11 20:53:18.434
373,Djonga,Watched 2 . Djonga - JUNHO DE 94,2021-05-11 20:47:32.433
374,dip muzic,"Watched Rizzi Get Busy - OPRES Ft. NP Vocal, Sant & Lucas Gali (Videoclipe Oficial)",2021-05-11 20:47:20.097
375,Rincon Sapiência,Watched Rincon Sapiência - Afro Rep,2021-05-11 20:43:14.265
376,Esfinge,"Watched Favela Vive 2 (Cypher) – ADL, BK, Funkero e MV Bill (Prod. Índio)",2021-05-11 20:42:37.442
377,Rincon Sapiência,Watched Rincon Sapiência - Ponta de Lança (Verso Livre),2021-05-11 20:38:49.063
378,Rincon Sapiência,Watched Rincon Sapiência - Primeiro Volante (Verso Livre) | Clipe,2021-05-11 20:34:52.307
379,CHRIS MC OFICIAL,Watched CHRIS - Se Você Quiser [Prod. Fernal] (Lyric Video),2021-05-11 20:33:34.853
380,Djonga,Watched 8. Djonga - Eu,2021-05-11 20:28:10.014
381,Djonga,Watched 4. Djonga - Me Dá a Mão,2021-05-11 20:24:14.234
382,GoonyGoogles,Watched Reaction to Baco Exu do Blues - Bluesman (Official Film) - Com Legendas,2021-05-11 20:23:30.230
383,mikannn,Watched UM DESABAFO SOBRE THE HANDMAID'S TALE QUARTA TEMPORADA,2021-05-11 20:12:05.913
384,DannyelSpears,"Watched Concurso ""Você pode ser Britney Spears""",2021-05-11 20:07:42.790
385,adsense,"Watched Tudo que você mais gosta, #IssoOTikTokMostra.",2021-05-11 20:05:40.412
386,Nostalgic Memories,Watched Risada Garantida: Paulo Gustavo - Programa Jô Soares (HD),2021-05-11 19:34:45.466
387,Lorelay Fox,Watched PENSAMENTOS CHAPADOS - Lorelay Fox,2021-05-11 19:29:50.862
388,Paola Carosella,Watched Receitas de Frango que você nunca viu!,2021-05-11 19:25:26.182
389,NeuralNine,Watched Predicting Stock Prices in Python,2021-05-11 19:23:57.586
390,Camisa 21,Watched CORRE! CENAS LAMENTÁVEIS NA FINAL DA COPA DO NORDESTE,2021-05-11 19:22:44.754
391,Marcelo Carvalho dos Anjos,Watched Tutorial R | Usando SQL no RStudio,2021-05-11 17:54:44.578
392,Diva Depressão,"Watched O BBB21 ACABOU, MAS AS TRETAS E MICOS CONTINUAM | Diva Depressão",2021-05-11 15:39:13.744
393,Khan Academy Computing,Watched Querying IN subqueries | Computer Programming | Khan Academy,2021-05-11 15:09:35.729
394,Clube do Picadinho,Watched #20 RICOTA TEMPERADA - Chef em Casa,2021-05-11 12:29:26.445
395,Receitas da Cherifa,Watched Ricota Temperada,2021-05-11 12:27:13.277
396,Maurício Rodrigues,Watched Como Preparar Carnes em Bifes ou Filés na AirFryer - Fritadeira Sem Óleo,2021-05-11 12:11:22.023
397,Podpah,Watched RASHID - Podpah #115,2021-05-10 13:40:49.012
398,João,Watched Princesa Mononoke | O exemplo do Ashitaka,2021-05-10 04:34:27.883
399,Pense Além da Caixa,Watched Análise - Princesa Mononoke - Studio Ghibli,2021-05-10 04:27:41.818
400,Desimpedidos,Watched Desafio de FUTMESA GIGANTE!,2021-05-10 00:54:56.424
401,TV Quase,Watched TRIBUTO A ROGERINHO,2021-05-10 00:51:55.806
402,adsense,Watched Dia das Mães +juntas +fortes,2021-05-10 00:51:27.644
403,DudaBeatVEVO,Watched Duda Beat - Meu Pisêro (OFFICIAL VIDEO),2021-05-07 23:33:23.088
404,LUDMILLA,Watched Ludmilla e Xamã - Gato Siamês,2021-05-07 23:29:56.004
405,Pabllo Vittar,Watched Pabllo Vittar - Ama Sofre Chora (Official Music Video),2021-05-07 23:26:49.381
406,Coldplay,Watched Coldplay - Higher Power (Official Audio // Extraterrestrial Transmission),2021-05-07 23:26:23.837
407,Djonga,Watched 6. Djonga - Ricô pt. Doug Now,2021-05-07 23:25:54.226
408,Djonga,Watched 2. Djonga - Ó Quem Chega,2021-05-07 23:22:04.426
409,Djonga,Watched 4. Djonga - Me Dá a Mão,2021-05-07 23:18:25.312
410,Djonga,Watched 3. Djonga - Xapralá,2021-05-07 23:14:20.307
411,Gilsons Oficial,Watched Gilsons - Várias Queixas (Clipe Oficial),2021-05-07 23:10:54.246
412,Djonga,Watched 8. Djonga - Eu,2021-05-07 23:05:32.374
413,Djonga,Watched 7. Djonga - Dá Pra Ser? pt. Budah,2021-05-07 23:01:16.556
414,Marcelo D2,Watched Marcelo D2 • PELO QUE EU ACREDITO. ft. Sain e Djonga,2021-05-07 23:00:47.490
415,Rincon Sapiência,Watched Rincon Sapiência - Cotidiano,2021-05-07 22:57:45.332
416,adsense,Watched RENAULT | DUSTER | MELHOR TEMPORADA,2021-05-07 19:13:41.101
417,Sesc São Paulo,Watched SESC IDEIAS - USOS DAS TECNOLOGIAS NA PANDEMIA: DESAFIOS E DILEMAS,2021-05-07 16:46:52.795
418,Camisa 21,"Watched ""A TORCIDA DO CORINTHIANS ME TRATA MELHOR QUE A DO SÃO PAULO"" | BTS COM GRAFITE!",2021-05-07 15:55:36.731
419,Crazy Buzz fan,Watched Toy story 2 fixing woody,2021-05-07 01:58:24.931
420,NPR Music,Watched Tiny Desk Meets AFROPUNK: Luedji Luna,2021-05-06 20:12:18.832
421,adsense,Watched RENAULT | DUSTER | MELHOR TEMPORADA,2021-05-06 19:50:54.678
422,adsense,"Watched PicPay – Todo mundo usa, todo lugar aceita",2021-05-06 18:59:00.100
423,Ponto Map,Watched IP Brasil,2021-05-06 18:20:32.987
424,Camisa 21,Watched AS MELHORES TRETAS DO FIM DE SEMANA!,2021-05-06 16:48:45.444
425,Zazá Da Silva,Watched Tapete em Crochê Filé Homem no Vaso,2021-05-06 16:44:19.790
426,Stevesie Data,Watched 💬 Instagram Comments Scraping - Unofficial Data API for Instagram Post Comments,2021-05-06 14:49:06.810
427,Canal Sustentabilidade,"Watched Arruda como podar, como cuidar da arrudeira",2021-05-05 16:13:01.117
428,Filho da nuvem,Watched O que é um DEPLOY?,2021-05-04 00:13:57.588
429,Pabllo Vittar,Watched Pabllo Vittar feat. POCAH - BANDID* (Official Music Video),2021-05-03 20:05:52.462
430,Anitta,Watched Anitta - Girl From Rio (Official Music Video),2021-05-03 20:01:28.231
431,Porta dos Fundos,Watched MUNDO DOS NEGÓCIOS,2021-05-03 18:45:08.066
432,Desimpedidos,Watched Futebol de areia: gol de bicicleta vale dois!,2021-05-03 15:59:19.998
433,Duda Beat,Watched Duda Beat - Te Amo Lá Fora (Full Album),2021-05-01 16:59:48.901
434,Amigoscode,Watched Docker and PostgreSQL in [10 Minutes],2021-05-01 15:34:49.791
435,Camisa 21,"Watched “CRESPO GANHOU O QUÊ?"" JOEL SANTANA SEM FILTRO NO BTS",2021-04-30 15:49:21.213
436,"DesCOMPlica, Oliba!",Watched Introdução à Linguagem SQL (PostgreSQL) - Comandos de Inserção em Detalhes (INSERT INTO  VALUES),2021-04-29 23:19:37.708
437,"DesCOMPlica, Oliba!",Watched Introdução à Linguagem SQL - SGBD PostgreSQL-  Comandos de Criação de Tabelas (CREATE TABLE),2021-04-29 22:31:35.997
438,Dickson S. Guedes,Watched Importando dados no PostgreSQL com COPY,2021-04-29 18:31:46.781
439,MOV,"Watched Manual do Mundo ​arrasa nos personagens e os ""rabisquers"" estragam sua infância| Rabisco Falado",2021-04-28 15:33:32.421
440,Caue Moura,Watched MEU BRASIL BRASILEIRO 👏🇧🇷 - GIRO DE QUINTA,2021-04-28 15:30:33.640
441,Manual do Mundo,Watched AR-CONDICIONADO INDIANO: Funciona mesmo?,2021-04-27 22:12:21.311
442,Guettolifefilms,Watched KING THC - Hail Jorge (Official Music vídeo) - Prod. SoloTheProducer - Directed by Rejjie Albert,2021-04-27 22:06:49.450
443,"DesCOMPlica, Oliba!",Watched Introdução à Linguagem SQL - SGBD PostgreSQL-  Comandos de Criação de Tabelas (CREATE TABLE),2021-04-27 19:02:11.952
444,"DesCOMPlica, Oliba!","Watched Introdução à Linguagem SQL - Conceitos Teóricos - DDL, DML, DQL, TCL e DCL",2021-04-27 17:50:08.764
445,Camisa 21,Watched SÃO PAULO ENCRESPADO E PALMEIRAS FREGUÊS DO MIRASSOL,2021-04-27 15:58:00.685
446,The Dick Cavett Show,Watched Lester Maddox and Jim Brown Get Into Heated Debate on Segregation | The Dick Cavett Show,2021-04-26 19:47:05.694
